match_id,match_date,kick_off,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,match_week,competition_competition_id,competition_country_name,competition_competition_name,season_season_id,season_season_name,home_team_home_team_id,home_team_home_team_name,home_team_home_team_gender,home_team_home_team_group,home_team_country_id,home_team_country_name,home_team_managers,away_team_away_team_id,away_team_away_team_name,away_team_away_team_gender,away_team_away_team_group,away_team_country_id,away_team_country_name,away_team_managers,metadata_data_version,metadata_shot_fidelity_version,metadata_xy_fidelity_version,competition_stage_id,competition_stage_name,stadium_id,stadium_name,stadium_country_id,stadium_country_name,referee_id,referee_name,referee_country_id,referee_country_name
266498,2016-03-12,17:00:00.000,6,0,available,scheduled,2023-07-24T21:49:59.471748,2021-06-13T16:17:31.694,29,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",216,Getafe,male,,214,Spain,"[{'id': 509, 'name': 'Francisco Escriba Segura', 'nickname': 'Fran Escribá', 'dob': '1965-05-03', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,1015.0,Pedro Jesús Pérez Montero,214.0,Spain
266986,2016-04-30,20:30:00.000,0,2,available,scheduled,2022-08-30T12:52:34.036721,2021-06-13T16:17:31.694,36,11,Spain,La Liga,27,2015/2016,218,Real Betis,male,,214,Spain,"[{'id': 5049, 'name': 'Juan Merino Ruíz', 'nickname': 'Juan Merino', 'dob': '1970-08-24', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,352.0,Estadio Benito Villamarín,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
267533,2016-04-02,20:30:00.000,1,2,available,scheduled,2023-07-24T21:51:48.410526,2021-06-13T16:17:31.694,31,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': '1972-06-23', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
266310,2016-04-20,20:00:00.000,0,8,available,scheduled,2023-07-24T21:52:42.890908,2021-06-13T16:17:31.694,34,11,Spain,La Liga,27,2015/2016,219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4658.0,Estadio Abanca-Riazor,214.0,Spain,,,,
267576,2016-01-30,17:00:00.000,2,1,available,scheduled,2022-08-30T11:31:07.816757,2021-06-13T16:17:31.694,22,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
266653,2016-03-03,22:00:00.000,1,5,available,scheduled,2023-07-24T21:44:55.075875,2021-06-13T16:17:31.694,27,11,Spain,La Liga,27,2015/2016,360,Rayo Vallecano,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4640.0,Estadio de Vallecas,214.0,Spain,,,,
265944,2016-04-23,20:30:00.000,6,0,available,scheduled,2023-07-24T17:54:12.421030,2021-06-13T16:17:31.694,35,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1041,Sporting Gijón,male,,214,Spain,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
265894,2016-01-23,17:00:00.000,1,2,available,scheduled,2022-08-30T11:24:51.437349,2021-06-13T16:17:31.694,21,11,Spain,La Liga,27,2015/2016,223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,346.0,Estadio La Rosaleda,214.0,Spain,1008.0,Carlos Clos Gómez,214.0,Spain
265958,2016-05-08,17:00:00.000,5,0,available,scheduled,2023-07-24T21:48:06.008416,2021-06-13T16:17:31.694,37,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,183.0,Jesús Gil Manzano,214.0,Spain
267611,2015-09-26,16:00:00.000,2,1,available,scheduled,2023-07-24T21:51:58.861743,2021-06-13T16:17:31.694,6,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 745, 'name': 'Francisco Herrera Lorenzo', 'nickname': 'Paco Herrera', 'dob': '1953-12-02', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
267422,2015-08-29,20:30:00.000,1,0,available,scheduled,2023-07-24T21:43:56.490047,2021-06-13T16:17:31.694,2,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",223,Málaga,male,,214,Spain,"[{'id': 188, 'name': 'Javier Gracia Carlos', 'nickname': 'Javi Gracia', 'dob': '1970-05-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
266236,2015-08-23,18:30:00.000,0,1,available,scheduled,2023-07-24T21:45:51.010993,2021-06-13T16:17:31.694,1,11,Spain,La Liga,27,2015/2016,215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,345.0,San Mamés Barria,214.0,Spain,,,,
267274,2015-12-05,20:30:00.000,1,1,available,scheduled,2023-07-24T21:46:03.786687,2021-06-13T16:17:31.694,14,11,Spain,La Liga,27,2015/2016,207,Valencia,male,,214,Spain,"[{'id': 4167, 'name': 'Salvador González Marco', 'nickname': 'Voro', 'dob': '1963-10-09', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,344.0,Estadio de Mestalla,214.0,Spain,,,,
266961,2015-12-12,16:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,15,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 3157, 'name': 'Víctor Sánchez del Amo', 'nickname': 'Víctor Sánchez', 'dob': '1976-02-23', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
266885,2015-11-28,16:00:00.000,4,0,available,scheduled,2023-07-24T21:46:45.620687,2021-06-13T16:17:31.694,13,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,218.0,Ignacio Iglesias Villanueva,214.0,Spain
266815,2016-02-17,18:30:00.000,1,3,available,scheduled,2023-07-24T21:51:07.293520,2021-06-13T16:17:31.694,16,11,Spain,La Liga,27,2015/2016,1041,Sporting Gijón,male,,214,Spain,"[{'id': 187, 'name': 'Abelardo Fernández Antuña', 'nickname': 'Abelardo', 'dob': '1970-04-19', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4656.0,Estadio Municipal El Molinón,214.0,Spain,,,,
267506,2016-05-14,17:00:00.000,0,3,available,scheduled,2022-08-30T13:00:21.018790,2021-06-13T16:17:31.694,38,11,Spain,La Liga,27,2015/2016,1049,Granada,male,,214,Spain,"[{'id': 226, 'name': 'José Manuel González López', 'nickname': 'José González', 'dob': '1966-10-14', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4667.0,Estadio Nuevo Los Cármenes,214.0,Spain,,,,
266664,2016-04-09,20:30:00.000,1,0,available,scheduled,2022-08-30T12:06:30.681236,2021-06-13T16:17:31.694,32,11,Spain,La Liga,27,2015/2016,210,Real Sociedad,male,,214,Spain,"[{'id': 229, 'name': 'Eusebio Sacristán Mena', 'nickname': 'Eusebio Sacristán', 'dob': '1964-04-13', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,5043.0,Reale Arena,214.0,Spain,218.0,Ignacio Iglesias Villanueva,214.0,Spain
266106,2016-03-20,17:00:00.000,2,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,30,11,Spain,La Liga,27,2015/2016,222,Villarreal,male,,214,Spain,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,361.0,Estadio de la Cerámica,214.0,Spain,,,,
266670,2016-01-02,16:00:00.000,0,0,available,scheduled,2022-08-30T11:07:03.376857,2021-06-13T16:17:31.694,18,11,Spain,La Liga,27,2015/2016,214,Espanyol,male,,214,Spain,"[{'id': 1816, 'name': 'Constantin Gâlcă', 'nickname': None, 'dob': '1972-03-08', 'country': {'id': 187, 'name': 'Romania'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,351.0,RCDE Stadium,214.0,Spain,211.0,José Luis González González,214.0,Spain
266149,2016-01-17,20:30:00.000,6,0,available,scheduled,2023-07-24T21:47:37.819590,2021-06-13T16:17:31.694,20,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
266620,2016-01-09,16:00:00.000,4,0,available,scheduled,2022-08-30T11:16:19.049611,2021-06-13T16:17:31.694,19,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1049,Granada,male,,214,Spain,"[{'id': 1617, 'name': 'José Ramón Sandoval Huertas', 'nickname': 'José Ramón Sandoval', 'dob': '1968-05-02', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2535.0,Carlos Velasco Carballo,214.0,Spain
266056,2016-03-06,17:00:00.000,0,4,available,scheduled,2023-07-24T21:45:04.556843,2021-06-13T16:17:31.694,28,11,Spain,La Liga,27,2015/2016,322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,347.0,Estadio Municipal de Ipurúa,214.0,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
267327,2015-12-30,20:30:00.000,4,0,available,scheduled,2023-07-24T17:59:40.159198,2021-06-13T16:17:31.694,17,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",218,Real Betis,male,,214,Spain,"[{'id': 57, 'name': 'José Mel Pérez', 'nickname': 'Pepe Mel', 'dob': '1963-02-28', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
266166,2015-09-12,20:30:00.000,1,2,available,scheduled,2023-07-24T21:46:36.538236,2021-06-13T16:17:31.694,3,11,Spain,La Liga,27,2015/2016,212,Atlético Madrid,male,,214,Spain,"[{'id': 230, 'name': 'Diego Pablo Simeone', 'nickname': 'Diego Simeone', 'dob': '1970-04-28', 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,625.0,Estadio Vicente Calderón,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
266160,2016-02-07,13:00:00.000,0,2,available,scheduled,2023-07-24T21:45:46.207168,2021-06-13T16:17:31.694,23,11,Spain,La Liga,27,2015/2016,221,Levante UD,male,,214,Spain,"[{'id': 677, 'name': 'Joan Francesc Ferrer Sicilia', 'nickname': 'Rubí', 'dob': '1970-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,350.0,Estadio Ciudad de Valencia,214.0,Spain,1015.0,Pedro Jesús Pérez Montero,214.0,Spain
265839,2016-02-28,21:30:00.000,2,1,available,scheduled,2022-08-30T11:54:13.382802,2021-06-13T16:17:31.694,26,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",213,Sevilla,male,,214,Spain,"[{'id': 21, 'name': 'Unai Emery Etxegoien', 'nickname': 'Unai Emery', 'dob': '1971-11-03', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
266424,2015-11-21,18:15:00.000,0,4,available,scheduled,2022-08-30T11:00:31.902311,2021-06-13T16:17:31.694,12,11,Spain,La Liga,27,2015/2016,220,Real Madrid,male,,214,Spain,"[{'id': 148, 'name': 'Rafael Benítez Maudes', 'nickname': 'Rafael Benítez', 'dob': '1960-04-16', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,353.0,Estadio Santiago Bernabéu,214.0,Spain,222.0,David Fernández Borbalan,214.0,Spain
266467,2015-09-23,20:00:00.000,4,1,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,5,11,Spain,La Liga,27,2015/2016,209,Celta Vigo,male,,214,Spain,"[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,653.0,Abanca-Balaídos,214.0,Spain,221.0,Alberto Undiano Mallenco,214.0,Spain
267273,2016-02-20,17:00:00.000,1,2,available,scheduled,2020-07-29T05:00,2021-06-13T16:17:31.694,25,11,Spain,La Liga,27,2015/2016,208,Las Palmas,male,,214,Spain,"[{'id': 238, 'name': 'Enrique Setién Solar', 'nickname': 'Quique Setién', 'dob': '1958-09-27', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,357.0,Estadio de Gran Canaria,214.0,Spain,,,,
266490,2015-09-20,20:30:00.000,4,1,available,scheduled,2022-08-30T10:30:18.594970,2021-06-13T16:17:31.694,4,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",221,Levante UD,male,,214,Spain,"[{'id': 1612, 'name': 'Luis Lucas Alcaraz González', 'nickname': 'Lucas Alcaraz', 'dob': '1966-06-21', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,222.0,David Fernández Borbalan,214.0,Spain
266254,2016-02-14,21:30:00.000,6,1,available,scheduled,2023-07-24T17:56:08.111843,2021-06-13T16:17:31.694,24,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",209,Celta Vigo,male,,214,Spain,"[{'id': 385, 'name': 'Manuel Eduardo Berizzo', 'nickname': 'Eduardo Berizzo', 'dob': '1969-11-13', 'country': {'id': 11, 'name': 'Argentina'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,,,,
266557,2016-04-17,20:30:00.000,1,2,available,scheduled,2023-07-24T18:00:30.746407,2021-06-13T16:17:31.694,33,11,Spain,La Liga,27,2015/2016,217,Barcelona,male,,214,Spain,"[{'id': 793, 'name': 'Luis Enrique Martínez García', 'nickname': 'Luis Enrique', 'dob': '1970-05-08', 'country': {'id': 214, 'name': 'Spain'}}]",207,Valencia,male,,214,Spain,"[{'id': 618, 'name': 'Francisco Martín Ayestarán Barandiarán', 'nickname': 'Pako Ayestarán', 'dob': '1963-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,222.0,David Fernández Borbalan,214.0,Spain
9880,2018-04-14,16:15:00.000,2,1,available,scheduled,2023-02-08T17:23:53.901920,2021-06-13T16:17:31.694,32,11,Spain,La Liga,1,2017/2018,217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",207,Valencia,male,,214,Spain,"[{'id': 211, 'name': 'Marcelino García Toral', 'nickname': 'Marcelino', 'dob': '1965-08-14', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2728.0,Carlos del Cerro Grande,214.0,Spain
9912,2018-04-29,20:45:00.000,2,4,available,scheduled,2022-12-05T14:42:44.641092,2021-06-13T16:17:31.694,35,11,Spain,La Liga,1,2017/2018,219,RC Deportivo La Coruña,male,,214,Spain,"[{'id': 371, 'name': 'Clarence Seedorf', 'nickname': None, 'dob': '1976-04-01', 'country': {'id': 160, 'name': 'Netherlands'}}]",217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,4658.0,Estadio Abanca-Riazor,214.0,Spain,2602.0,Ricardo De Burgos Bengoetxea,214.0,Spain
9924,2018-05-06,20:45:00.000,2,2,available,scheduled,2022-12-01T03:25:12.063586,2021-06-13T16:17:31.694,36,11,Spain,La Liga,1,2017/2018,217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",220,Real Madrid,male,,214,Spain,"[{'id': 56, 'name': 'Zinédine Zidane', 'nickname': None, 'dob': '1972-06-23', 'country': {'id': 78, 'name': 'France'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain
9855,2018-03-18,16:15:00.000,2,0,available,scheduled,2022-12-01T02:33:31.178193,2021-06-13T16:17:31.694,29,11,Spain,La Liga,1,2017/2018,217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",215,Athletic Club,male,,214,Spain,"[{'id': 210, 'name': 'José Ángel Ziganda Lacunza', 'nickname': 'Cuco Ziganda', 'dob': '1966-10-01', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2575.0,Santiago Jaime Latre,214.0,Spain
9827,2018-03-01,21:00:00.000,1,1,available,scheduled,2022-08-04T17:18:06.540844,2021-06-13T16:17:31.694,26,11,Spain,La Liga,1,2017/2018,208,Las Palmas,male,,214,Spain,"[{'id': 220, 'name': 'Francisco Jémez Martín', 'nickname': 'Paco Jémez', 'dob': '1970-04-18', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,357.0,Estadio de Gran Canaria,214.0,Spain,180.0,Antonio Miguel Mateu Lahoz,214.0,Spain
9799,2018-02-17,16:15:00.000,0,2,available,scheduled,2022-12-01T01:41:38.350571,2021-06-13T16:17:31.694,24,11,Spain,La Liga,1,2017/2018,322,Eibar,male,,214,Spain,"[{'id': 221, 'name': 'José Luis Mendilibar Etxebarria', 'nickname': 'José Luis Mendilibar', 'dob': '1961-03-14', 'country': {'id': 214, 'name': 'Spain'}}]",217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,347.0,Estadio Municipal de Ipurúa,214.0,Spain,2608.0,Alejandro José Hernández Hernández,214.0,Spain
9636,2017-10-01,16:15:00.000,3,0,available,scheduled,2022-02-04T22:31:59.619211,2021-06-13T16:17:31.694,7,11,Spain,La Liga,1,2017/2018,217,Barcelona,male,,214,Spain,"[{'id': 227, 'name': 'Ernesto Valverde Tejedor', 'nickname': 'Ernesto Valverde', 'dob': '1964-02-09', 'country': {'id': 214, 'name': 'Spain'}}]",208,Las Palmas,male,,214,Spain,"[{'id': 618, 'name': 'Francisco Martín Ayestarán Barandiarán', 'nickname': 'Pako Ayestarán', 'dob': '1963-02-05', 'country': {'id': 214, 'name': 'Spain'}}]",1.1.0,2,2,1,Regular Season,342.0,Spotify Camp Nou,214.0,Spain,2609.0,José Luis Munuera Montero,214.0,Spain
