true_t+1,true_t+2,true_t+3
31188.64122896271,25898.864671618478,21678.033217718166
28999.088148142142,21592.562171910104,14856.100899253124
19266.079112631614,15405.44441092386,10718.247371253845
10371.83244973483,5452.472982324404,-0.6943762956728669
31138.75000273713,25280.92271802602,21853.64532789469
20979.511875233336,16433.981506618526,11355.958482086704
10500.857876438084,5204.190943976739,-0.6813052516125341
10261.108189410974,5406.956642392972,-0.7926803246082359
19951.294958316055,15398.652996891778,10671.726961283955
15968.816796922953,10772.854235383465,5528.075095443962
10328.392836819552,5518.836324200066,-0.3075656503659775
27429.023225570578,22091.589006543818,15490.711865295636
20441.110504193464,15107.824971425178,11161.444121251421
33285.36378882326,28960.549001166833,20729.881827575377
25034.480453942473,21795.5774954779,15238.087973956282
10164.88106922858,5100.35774206697,-0.017910729757125612
36320.06474330032,31264.03058814213,27132.48096837402
26036.83412414287,21781.39131581936,15611.604289398545
10665.529007342511,4836.799388835335,-0.7604352248148706
27729.157028959286,20156.390704056077,15484.319792798738
37714.36248269556,32867.677493545634,25673.59472177647
25764.619320097754,21166.15406834164,15633.007576051585
35724.08365160246,31983.96901374155,25357.12563720437
33066.16707870599,27235.550798298307,21055.977411566317
10170.680849761731,5350.338629081977,-0.4584157775235498
21416.294779341162,15415.880380601558,10147.27002635011
21553.28864321256,16151.908768328798,10288.722853880223
16503.836006235986,10141.786034611814,5340.068867209334
16359.60984607707,10983.426162238426,4974.769109091927
21544.882095494235,14565.423858077522,10675.588675330046
37284.033819684715,28264.0733179572,25993.697522313745
31725.861638861414,25435.87301898391,20352.049345525425
36633.11857771785,32659.463377539,25058.389832447614
23739.54932165356,20984.535743548342,15472.778421047182
19837.43866279057,16284.791453788857,10287.332722967505
27405.229007904127,20808.952318819935,16258.759761934263
36280.71249649176,34104.99698777954,27307.201910484615
32930.7641725585,25197.701456586277,20315.39131562415
32581.574601655975,27965.16051915706,20961.474344348473
29046.31147707824,26118.11705240144,21808.458337246404
15729.73999916502,10501.377768211087,5715.520915576758
34415.679219784295,32982.63557091002,25181.889287876795
21584.874441100965,15882.323898022561,10776.262024411033
37025.58886086406,29044.795291356204,25975.185045624785
16057.271142475805,10484.917282320917,5228.090472247759
22114.377860776396,17099.98286485465,10374.051188298488
15035.394445315826,10201.955001812845,5401.151798770702
31365.65627055538,27511.94617032141,19933.64398032871
21769.740728649762,16533.971625894403,10552.130200959631
32620.660191544775,25945.898799371014,19679.364891149227
15438.429389087738,9831.914501340905,4980.682617072971
10206.277673637542,5281.683301569369,0.27599501452181524
10596.152925722348,5201.294117914739,1.130082296316647
16238.706889147279,10311.031440049277,5067.445924063706
15906.483903685583,10465.369538488856,4664.204709507335
21418.55590119758,16193.063205130997,10608.201234525757
36491.20919858751,30815.085477298795,25815.050423067696
25140.547236722196,20109.21444397419,16650.206001904422
32730.240140699465,26835.04124941601,20989.668054573853
21269.68175216422,14939.200340025245,11206.181437260575
27057.15533884822,20556.63692548286,14619.785350511947
10204.503239021897,5352.6003257948105,-0.019095457754896503
32212.86244074048,25398.204836365512,19858.69502660311
24381.414140384157,19820.047943603156,16028.300858449344
14754.400583679502,10690.70154055616,5435.810533185222
32360.186600325393,26664.981878672796,20019.08583599485
15854.306677891747,10116.726040445545,5359.311313574918
33822.215782756735,26788.780463545063,21526.973515086524
10862.84388186569,5624.470959213853,-0.781874164969567
39388.512426614674,32642.911422234498,27356.104155565794
25338.35965886577,20316.468890362274,16388.88316645346
26409.30765955354,21152.333471003483,14521.970714466497
25018.18980270617,20814.28842662231,15349.061293232764
25920.571335953868,20749.51921898597,14783.858774426084
33637.20697741646,32049.215468151426,25821.40074928536
33103.309156489595,25115.66031864786,21742.39036402633
26338.595702511768,19950.599201288835,15401.06517403878
16180.633716118473,10183.397402511473,5617.28055100156
26766.04341444276,22027.085237849875,15859.919507709992
20637.185163946764,16544.61068167164,11350.32814972631
21931.951370321283,16566.1024017674,10858.892607359807
32872.466631805604,26654.417911506836,20276.821247512704
10340.598482525478,5080.211213747953,-0.40374198756642504
10364.8863496149,5232.012960618744,4.171162999141853
15812.204551932677,10191.637826218632,5021.550780416258
16208.479325544691,10115.703380266385,5025.301006964298
14483.530831438824,10565.259409280081,5241.088301827321
38013.62556749508,31780.240785876846,25153.551018905928
29832.697053757576,24750.265737768274,20362.47233249049
25877.04424726929,21504.69166577017,16220.77841059297
35047.74725078467,31542.128282543643,26949.996433496024
15956.698535010646,10598.614263921636,5450.4167595435065
15441.897649840494,11049.119070988443,4969.317507874539
26550.222167913198,20027.179297362025,16778.922810333173
21595.083346122996,15645.13006919125,10705.219818130814
30545.840667068936,26825.41325824627,21230.174052984097
10619.847102713415,5102.277646918154,-0.47087631334680363
20662.28074439885,16811.921668601444,10543.467584504804
20775.64584218114,16461.23640473713,10424.109226664372
26684.303974263566,19967.23926689465,15619.58986106158
10046.858000475835,5483.657133196704,1.9285117091462316
16199.12529126555,10621.93266895761,4947.696573282197
35468.98140442855,31613.962693647103,27009.78430558809
15575.707297075152,10099.045793633068,5480.694658666696
32173.9123889568,26515.018468998733,21305.237610835455
26308.057381949322,22243.953079569248,15727.557901302507
37504.47979401372,30334.731023505912,25624.266126437993
26384.55262531464,21437.444850693715,15919.959208796041
21262.469221754436,15667.632591408,10111.325955165586
26853.52602793364,20851.951537217992,16275.62263682764
24362.327302115693,21362.06277312108,15872.71178455075
10751.674882993015,4993.05060588259,-0.33186107478253596
37075.33684471096,33001.20975912706,26079.849703634627
10222.756165228488,5407.015515572969,-0.671646258283039
10877.513397783334,5581.867263988036,-0.6348257580526543
25065.7369498303,20540.65223097099,15815.14690060182
10099.253728392934,5494.61332711699,-0.018845024332333777
21141.335281443433,15463.018630965853,9589.34982741574
36795.42183129733,30969.210114093992,26532.192729613656
22030.57269121457,16148.402583629213,9745.572299659068
39616.68710265205,33126.10865440702,24417.897678978832
36809.51881378271,31886.77923426563,25918.984279092198
10577.709596406838,5460.987775689824,-0.47829832670025707
21217.70746574706,15782.873840529688,9917.887868316748
33365.489639079286,26099.95759194168,21634.181667945093
26145.514066240026,21318.385381430173,15830.851267067654
31731.027674630404,26324.582416285033,21905.909574440215
10508.96858623933,5135.483853320518,-0.17093491427503935
16562.687958328956,11214.568342705998,4998.45292830019
37611.03676622572,31226.783769503836,26907.954526072008
20825.510730040256,15720.880511179726,10829.418238861184
23493.968707443444,20068.877814422736,15479.442857565688
10840.943167455538,4912.500474900308,-0.17039340690021942
34640.44248439163,30360.36746083033,25815.93713143361
31038.00533357694,27895.35868075878,21768.434209948122
26528.6965180808,20100.184160200108,15473.405843416345
26856.15467448166,22417.036807854154,15627.682137504275
26290.3605516491,21727.647852414473,16194.287098931685
21360.855438067927,15553.49602763569,11255.037905554884
18796.32864915037,15573.272820834938,10877.03046852186
10827.657301571538,5288.351152311085,-0.1663114129517
27556.82346588423,19338.15593056355,16106.80478280208
31294.59037315202,26894.16275547616,20236.59206536352
16295.204989888454,10406.805534962192,5039.365087003741
35702.88494252056,32529.11268070942,26295.87271617429
27553.005866624666,21711.26985867612,15857.698455618542
10676.37241456167,4968.601963703265,1.8037379500907935
33258.06712194036,26393.80908532588,20877.585777042645
15742.118288664844,11292.140827788202,4830.121311074975
26522.662791200204,20779.570719968015,15790.49071427385
20708.25730547129,14499.697343126507,10316.242311329157
16354.11517946326,10589.06640835627,5520.001922464411
10217.211360089172,4927.700587134923,3.580280572723794
10232.568747867119,5754.305232899092,-0.6241966621185938
15310.397592121199,10784.70454475639,5307.611716246597
32653.255773174318,26241.789956559893,20802.69130048639
16914.82535041207,10401.899124041249,5466.633167423796
17128.390311875188,10854.063758752765,5133.061049377683
37090.23594979711,28551.48338386485,26445.52478781935
16078.882949592095,10667.082284229886,5388.051527832352
21123.890201861497,15292.107847121764,10355.687009559859
35637.44260371219,29830.546183979834,26191.572530372043
28450.256265526426,20735.57231325099,15952.007127686225
31521.23400292678,26765.466998592372,21524.044763181588
21087.425512306756,15607.737553281793,10157.949878528647
10949.308328995998,5460.96167397628,0.2092621191821422
23441.785802227554,20645.195676552878,15683.294579921949
35694.50017766613,30359.587163446486,26650.820332435473
15901.47854631135,10033.464725195943,5355.413550714336
10822.949310256716,4992.188582285325,0.5694569019904319
11014.35878284709,5316.322349515657,-0.25257420100786315
25471.464099420948,20890.696137149687,15207.348966077736
16111.82588154181,10482.401889599678,5516.60378481023
35483.94862471414,31745.598674831814,25811.44297249915
21871.33292586034,15396.763524732489,10630.762946017985
15816.594024267672,10942.464007525079,5351.97996189386
20798.387145653374,16467.32071313428,10926.600308264953
26227.796291505634,20724.34390647429,15168.985516984243
39715.81215885259,32575.703409330992,25717.649728433054
37992.26228407966,31783.03794243171,26337.07490620422
33393.30447576232,27061.270446820377,22247.749900700204
14449.466381466487,11654.107264678725,5266.950446697863
20849.715007890172,15932.788490813917,11215.136962738443
21576.384675764442,16210.852569556968,10840.71448469829
36789.83668253727,28990.325195149813,26808.829547998586
21942.600090149142,16158.107764866272,10657.43468105221
37966.709190530644,32102.421390466086,26366.384199616437
9926.285063403544,5313.902514943306,-0.31494068600248615
39581.68255046153,30365.789466412105,26338.595702511768
31043.199157597457,26759.77605853834,20660.864891908463
15978.314847263377,10782.897129174864,5166.098851580278
25431.032692866575,21321.22175484755,16507.965748640996
39890.60158727811,31783.812886509066,26334.19110495545
29829.55506339501,25874.189851831354,21685.47858731357
32345.76101787361,27285.78684289886,19659.681477052174
37539.539233243406,32308.241900951314,26657.624140645963
27961.762942192545,22224.39672079538,15738.016798605628
36326.510993825854,30038.940013867486,26624.8558077084
38136.210316879755,30146.879217575264,24549.462370705645
19707.465745874786,15619.062261168063,10615.732102318241
26226.059214665318,21964.466646736142,16906.24803034123
39635.28338090314,28344.439194060473,26937.645829772668
15631.579556318084,10318.583672251396,5158.228281633911
21316.146298216954,16833.386385973037,10363.482507923338
21983.565557742135,15430.67538464922,10167.61813138084
10937.333845586994,5370.025148198978,1.1218247246762512
29836.30709531033,26709.878457357547,19531.267460231313
15227.198304225272,10458.901509760515,5491.230876207846
26946.48478014048,20281.839449811727,16680.0757124687
35206.884805447524,31589.32435449102,27240.24683549975
22359.42277834716,16477.101155581462,10292.943225732792
32857.45545254786,26712.90919272692,23236.05546338123
31202.75651805556,26589.541818055277,21151.757535931498
28491.918905690265,25421.57056854356,20530.351251161093
36396.64069408719,32912.71195451994,25248.798487451586
28182.3826986132,28705.856286031347,22959.1332658155
21327.80068047826,15530.485303603333,10753.15239662434
19496.676554403435,16164.39081613656,10391.541080179783
33029.106609551374,26240.09343538062,21180.784895700566
27223.287656711465,21402.678439180156,14902.191255771217
35586.34151002342,31543.964871353375,26818.271501922005
38573.85442953789,33249.411670486414,24604.679404162864
26285.638838087176,21451.059164348535,15242.051714408757
10096.162288260843,5271.218224613021,-0.6225496402324234
26602.709213971448,20319.122896615027,16131.281296037234
37964.117441778624,29516.273547667377,26604.936261601717
38463.038156703085,34815.16434213018,25852.62965084989
25955.879941696636,21081.759124723525,15111.242869463691
32489.738230887237,26966.678719562635,21498.724655816826
15440.519930041044,10321.034796258307,5348.907632136511
10238.700557175893,5327.099254942378,-0.5958164280163061
11264.287380832482,5121.388637548683,-0.019434210102942443
30849.739769029326,27342.37831299389,20074.469423211394
31247.51382380402,26800.129062822394,21115.54831246705
24996.26368194278,21789.56147554262,15345.757586188209
21971.517081390906,15142.545874679803,11529.763757259403
21005.759150371414,15576.325911966622,10577.1418674368
26763.564470800466,21307.75887487401,15513.273096572057
28115.411262396367,21035.3345620812,15993.460749522526
21970.054427223473,16309.962254151284,10510.073317978555
26967.47930306701,19437.60692899141,15344.275660099063
26620.294939405667,20900.7351280471,15634.759470030695
33033.718229227154,27176.17053680307,21008.132443851988
30734.581371227403,27164.491570812123,21738.99319713372
20110.031778193537,15818.79505891771,11142.646422148537
25942.64518595033,21734.94323631051,16708.51131264748
25849.31886572359,20576.49909196015,16584.253969058645
15252.223426428329,11087.226708509228,5004.981234914743
37740.74975574579,31973.5679103271,27537.673207113865
15996.639443469967,10899.15355418935,5542.307274052725
29205.064389462288,27161.20610919023,20525.85003689609
25251.150548889356,20236.372212323477,16180.550362604701
19947.62052935577,17268.109036965223,10763.918023263943
10610.452526149478,5593.564127361291,-0.32426476248895314
25615.006137452838,21035.908677656287,15762.10261102114
16607.27580707391,10673.358523551251,5227.927015675429
15093.943013765826,11040.575907209768,5440.64158689476
35893.50365315496,31257.668850801492,25074.04017999
32061.16315156311,26174.361744690996,20134.46008734678
20888.47478092637,15652.891349323167,10529.463213525703
30822.998346624518,26561.91780034894,22186.662004811693
31117.46638123885,27812.239259230755,21492.692860193714
23136.584019461516,20605.84533117592,16140.736199045634
10636.799763202242,5244.739416764143,-0.8737267564868756
30361.247840492666,25647.05056282847,21810.16164324061
15870.472434100695,10261.33813709929,5216.075320926335
15115.171569116226,10740.247697427814,5609.962536621022
30433.881279108486,25883.83296233396,21077.02519934867
34756.28895328544,32679.787422923124,26083.132349022668
36400.22083740582,31873.624512314982,26403.838639750953
10482.227260807418,5053.338712676123,-0.4779668836491811
15468.744720830933,10626.54294464289,5575.079980350086
16452.837467490615,10422.435601599613,5210.93094889561
31967.246972341294,26282.95995759452,21416.995772150287
15300.540006886145,10473.282105608521,5275.608947528819
36220.064789780845,32158.36221000437,25602.195397489493
15881.117734740446,10319.079549685219,5101.461138880677
32490.013347196254,27834.935806320645,21245.373475528333
31907.307370919552,24842.403891863563,20659.37007117698
37549.149774134006,31307.968733130987,25212.225271692994
10635.610362459936,5437.08644775505,-0.6139918804310276
38994.53631986448,31435.506653466266,24018.823807667024
10742.640574495252,5249.281879123979,1.3469723704259924
32239.96329270305,26832.354751064286,20439.15311458663
15513.88378013723,10735.935026323594,5866.0365783716015
30813.28001888823,25208.17257433585,21413.029368996016
24855.506529001726,21087.473871103084,15806.719558136974
16020.062805547708,10783.945193681391,5184.783264054994
16229.007900885508,10401.980816272715,5273.226951598421
25878.19724042454,21834.584578296137,15799.348756066765
36820.3398794224,29219.409710964585,26810.623817548898
15987.771945471723,10633.646260373112,5329.431599603528
26026.327653571327,22159.44295399613,14982.882765864913
39061.07365802067,32049.66050972058,25046.051687482068
26294.72388476774,20998.991119067625,15608.59047405863
32666.1638608808,26347.661425301114,20166.67352650003
16543.824182705823,10655.632921559036,4910.591222864172
36675.51412839556,30324.27480320895,26205.900992717583
38817.2549028338,30327.91700631282,27701.901982518306
10340.707536126754,5280.210157935169,-0.5986021111418618
27255.138246242634,21831.74417158618,16513.18520936546
39506.11406343024,32023.54577877143,27186.431961642065
30003.958914732822,26357.158634483316,21276.894331412943
14986.343060262017,10651.284392771442,5433.423746028451
19830.616247295948,17510.34344223246,10324.94212791046
10615.660869367644,5433.848815806918,-0.6100647752979454
10738.440700263991,5215.208905329939,-0.7994029360204796
10690.240060548469,5211.523060142274,-0.5816012217352088
19769.89126124284,17118.650390027207,10433.586353492004
14955.832819574733,10385.769626640673,5209.603830312646
15566.65412106735,9816.573065842531,5348.61360315831
24772.033473233612,22110.33961988892,15251.8118604859
15919.60056790804,10629.4793734087,5344.674318293948
21131.625035089306,16451.94454503776,11032.311875144345
34822.05612795424,32789.22244373721,26446.508619554595
15359.89374220642,11294.023425647338,5091.671742703702
37613.09007531931,32190.20361638875,26977.920743668165
20669.995988885414,14637.43297829604,10775.408935671985
31306.03965089983,23195.5502880259,21283.97379243012
37222.018287793035,30229.71916542264,27685.624587265007
21047.92555720467,15378.444224695078,10754.96573434223
10888.899162319341,5122.629766856455,-0.4919895405551808
21451.828876605454,15961.128265118761,10262.779355628134
15680.003444517113,11775.445814429746,5509.655539229003
28278.210676838153,20819.58453310066,15462.996132741811
27620.19654739333,20912.39168958234,16160.588618486043
11592.055711594232,5407.877424059534,0.9146651089977202
23279.69509293006,16100.921927825191,10900.75771130343
20668.238321325178,15640.020104678535,9947.164475379645
25621.67604621625,20019.221045033875,15316.118686692476
31293.206348622058,26153.85364905169,21258.164250543185
35776.50230270051,30960.629725189272,27394.77419345447
10485.46371190236,5241.727597336654,-0.461500203701061
14767.578614974018,10277.027402166206,5073.044929440169
29341.91917577343,25987.902423291504,22033.667270592872
15029.659251966792,10580.829439424058,5167.129002525134
24639.752340309922,21378.05333290423,15265.358327379265
20484.28264647534,16294.62466966911,10524.779940571054
35766.888937797885,29998.1683932595,25640.628251245675
36909.02185750207,31044.52720550079,27061.238089754017
37655.42049933941,31341.363739836415,25719.387070513472
31257.668850801492,25074.04017999,20533.004394749576
37509.920789802636,31865.30561671878,26733.73852358921
35312.764389250726,32120.225419054535,27418.8743195595
25819.8715928038,19171.779214929447,16043.128320273388
16685.15668209917,11224.59130526167,5071.126155440863
16234.516466719477,10941.97036407259,5340.700438653468
31952.46488462994,27670.01907787604,21760.777984972618
31299.10347631177,23526.946960141537,22015.18700597528
11050.768953725998,5233.231422056727,-0.6615841924192718
22920.710330728485,16367.900056383878,11286.784532832435
25476.73151384919,21841.592433479458,14877.817475047403
25707.47498275333,19086.25284038314,16121.236996054704
15683.530432451214,10681.456736254542,5076.8837043930125
34941.457903853945,29042.319636982058,27573.233664051335
16148.983402791757,10571.471490212058,5072.161972548321
32067.507581682683,26094.512169409463,20321.262448162888
20785.635191476293,15635.679335505316,10208.157090532231
13888.623801851538,11272.345883136344,5223.516150677499
25836.67133716463,21208.88797297897,16085.767797109027
39115.777894471226,31436.671137609675,26997.638207174867
15073.832440053562,10831.73269485057,5575.394851147521
30412.302604514876,26268.624547052055,21512.57691280679
36672.72500083467,30278.159612937005,26563.573334333516
27356.243082164492,21850.929896715803,16074.65515581566
30657.752600611104,24865.007864463434,19223.685563052444
26659.817039745856,21324.596681906307,15002.754548117853
21338.41828746722,15355.013975732552,9938.445670348643
25030.545732963852,19959.93442680069,14810.556310811708
37408.49032993022,32247.056712796337,27277.619929591092
9871.37231139821,5611.102627872507,1.236155182040334
26054.359721110897,21435.29024532703,16213.355048914778
30557.185582155194,25299.96441600434,22817.85079841813
10205.44459355235,5159.8917078707045,-0.6389849386403291
22242.742110169347,15643.964219714539,11436.172371485776
10250.192465637547,5577.133346398398,-0.22379731851255513
21633.57065709147,16324.926832133322,10663.358977663866
10681.24770646592,5313.123822861839,-0.616841809773512
36846.980804139894,32297.214618356855,24730.416671500032
33835.57783353692,27045.358274234084,20903.632395362256
20678.738670837778,16056.954747001615,9995.002083206457
10579.511720111688,5577.4803032925165,-0.6934667106804979
15572.388077712372,10760.79886070376,4962.161296251606
9850.78733489629,5234.439051012513,-0.16700233852730206
10257.535395082747,5323.567605759592,3.930017385285938
26800.30563713486,21895.859539416393,16062.823186261629
27304.7781065288,20999.416251944716,14998.008393055756
27062.901450446632,20659.966447711387,16206.572365826225
37147.55688642989,30308.894039130355,22835.757799048515
25155.71012849875,20854.932488457784,15616.295318540253
15891.093933831897,10099.579860613443,5018.289406530586
38114.08454787942,30417.974565508004,27261.77060065013
37979.5171333409,31668.506641313557,25028.987474133948
16187.635870804846,10413.170128722122,5561.9221618276215
10450.751538879089,5040.486611070035,-0.019650242344783925
30612.731559465374,27279.30251876261,21084.083765130283
33960.1816661238,32527.00279418875,25726.383998507397
21784.65131537436,15941.41926452361,10286.521215340397
15286.288349589304,10233.924193207207,5216.190321065754
26987.369389072384,21725.178865045746,16283.01496878453
33522.984705999734,27072.910965250838,20422.537128398737
32135.542834616703,25943.384995429857,21797.575020637803
27172.731190611972,21545.843006027077,15152.86400409416
32395.30237582378,23161.11728874913,21623.143221009104
32417.1959630733,27056.43965975906,22541.556261635713
38268.33546585506,33399.49883362038,25906.272703377796
25111.167230150237,19416.39805907527,16008.830532267646
35806.47352878696,31247.163864073904,25651.16631429529
37574.09972496301,31281.96076231102,26588.082126534944
32288.173073862887,24974.29736382982,21562.209092716
30628.552621816907,25521.03557761818,18832.0243680486
15358.511923133505,10799.591999506778,4843.3950759941135
26149.91760999395,21906.586775909695,15850.348907033545
21872.069342581904,15891.658801785981,10514.468109256919
22199.691154379005,16549.876199719343,10748.927189077913
16396.959806087838,10720.044123483143,5399.657574909279
15275.617549104047,10794.593802290621,5399.040421295911
28655.72552573324,21194.42962886179,15788.947416614492
38483.00991443378,32485.301542395096,26822.353214694045
32524.175761048707,26588.363525466662,22321.789927795493
20664.36750727609,15335.879542511939,10437.484317134804
27798.878181951164,19629.62247098563,15239.207005643115
10177.295033443694,4837.921640084475,-0.31887827552629605
15336.68918588531,10743.232340106539,4881.779284902041
11156.013225396226,4916.761388229544,0.2547881342500963
20418.518950906036,15893.593766636086,10575.538372929685
38513.30075320503,32098.326892203277,26085.66187519342
33136.00483708368,24715.905356870935,19910.905710169052
10597.970203614499,5176.0964866309105,1.2925410365950827
26803.080964855064,21712.150339465705,16800.830803240024
31346.007873859573,26320.85751058089,20635.27728575628
31293.284835471895,26192.621986863927,21422.190115892336
10733.56300501013,4900.165762285652,-0.45473966821240497
18652.967765451514,15632.935299119197,10707.06738366865
31317.37580928248,27704.336351424678,22014.637128359795
14771.734049237017,11068.704783389683,5417.877445578703
20857.854620653423,15379.543099568757,10997.623222109845
15947.612408808907,10284.615327530619,5053.066504635038
10218.690608673032,5074.446589803349,0.2725286682912437
37715.82217618786,28590.431134156264,27254.65874168519
10261.969045978027,4928.369105802468,-0.32916908535450834
36985.65274796849,33828.4553874202,25156.551063408806
36341.995667947725,30998.8053880672,25321.900599312987
19781.656823465382,14797.134215374424,11016.32524735557
16473.49961777034,11001.947211362358,5190.526998622835
32002.44904388631,26055.689099150462,21460.477342801576
10421.88471294063,5419.282527268058,0.5336097805802094
39382.4412331585,32056.294857089353,25202.14033678371
16311.643318755945,10863.504979277417,5283.7475657333325
36217.62551118555,30985.46141399338,25023.01076507076
31751.803229876252,24964.16246476444,21006.52013227727
20559.079390797346,15061.069917214338,11165.314892668706
10008.16116260881,5484.374601993167,-0.48430443416561825
26499.699165229464,21787.419264432832,15543.211104618349
16646.4154962822,10089.541060116784,5324.967589928062
20516.59042041604,16306.744565336972,10775.648740841474
26112.526712153078,21055.435101994444,15325.402818363254
24891.55871248466,21591.6499974612,16028.806294074218
37108.13156413978,31009.053176764148,27785.852562508582
30273.626431669712,24449.383463143127,19979.581471538884
19776.90342401983,15962.230332846784,10414.034041445797
10363.67444700269,5171.938434320951,-0.16399517748924866
10462.645180720077,5423.9814012310835,1.8157395721760647
36884.42085928385,32968.99644421389,28889.795181487953
20619.763091218683,15453.185166972742,10486.186727103872
10702.236171583792,5357.8056734729125,-0.16774353612217843
11016.445045329072,4967.637434806771,-0.7816710118112611
16016.907836765182,10868.902216933422,5512.526641429746
28191.24672837798,20319.274404531887,15430.459012652494
15973.301529237939,10147.210870777188,4827.486677301389
26969.745504652867,20478.55198857505,15987.010226232693
38325.11357233467,32047.88459467148,26774.975603963103
20808.12365108409,15640.673556050177,11358.5129361477
30898.80287108231,27524.874365814943,20240.40804269204
21160.26338861336,15241.753135685003,10187.003899817655
10240.924989225667,5252.966523514628,-0.32907723603887323
26503.472101920914,22087.35989051613,16330.822603737672
16163.592217093192,10799.021519536713,5460.088057996138
32815.35244609547,24035.9840779013,20676.00005514411
21135.757483427802,15693.754920803407,9699.51352077557
33096.63326219878,27328.129669155558,21290.87227080156
37215.52589608013,31414.260315729112,27397.330466125215
15877.846997455952,10474.649433678065,5209.501718395052
37902.30703644932,32189.84883629117,25891.813635167815
32007.30395561024,26906.05958900341,22330.79344617689
25446.395810139074,20928.968101909424,15164.305485626206
10727.330854348476,5044.889828628466,-0.817431029109778
26273.915643668493,20659.589187382255,15927.996092600088
31171.644533864,26257.921929057855,20431.313081206295
10379.479445654875,5142.9733051637595,-0.6008006670777662
15627.752841884165,9837.254919256231,5147.997003764621
33548.58493317773,26905.36486822566,21642.9012225106
27283.335956386814,20119.537967467335,16384.27796166916
37127.72323055405,30891.592752501998,26094.300202186394
10901.308451414532,5292.1797769671475,-0.8594124113957806
10226.489219862997,5313.787927321748,-0.5187604645130262
36482.495282623255,32392.330591630565,25653.500406130108
15517.832832290489,10725.11126770352,5129.471724166963
24274.945543694244,20788.69183926661,16253.600880373095
9932.170164325324,5379.269939215392,0.21477399214495743
15409.444988486588,10669.950742134924,5187.42218840421
14479.411940524336,10680.845240550047,5057.430063491315
20117.71265126899,16279.118082352657,10179.589906789166
21506.37316974465,16394.45699330383,10091.14272975372
22250.078532859683,15003.100194438584,10983.329762460255
25024.96785472587,21523.416267749355,15796.073821857619
21851.553293970544,15213.798742126915,10198.738192053013
24331.64875692255,21633.34237223773,14751.524425559151
21259.166003850758,14903.582292390509,10780.959680561731
30258.296764031296,27124.365635898914,21579.432479885687
10594.411344482309,5189.293443195217,1.5486397605456348
26556.120550105334,21772.86470828172,17459.80863612409
37719.271150324224,32728.3271261117,26666.005506008885
20454.385064599046,15894.068063728693,10352.492518561658
20939.195670348996,15084.442566821417,11161.281319191114
27931.860785781388,21489.034303213382,14632.619552803628
21277.468824593438,15723.59244376962,9900.03167724933
20782.297638557673,16004.752151799343,10293.939054637265
10117.16133107304,5474.229584524536,-0.3006880594053271
10758.678522528384,5587.694493465711,0.27274365770057557
25640.60768652588,20094.31668897835,15567.136281899478
31042.560661320163,24759.43103261839,20994.315455869677
37941.38708996839,28248.69438561815,27285.376218163983
25583.605582058055,20576.40344369814,15767.398561557107
20803.160105942872,14684.511554250552,10786.808996825781
36374.83875526213,31751.62622263862,26586.99060189657
25177.476932432117,19787.828958215156,15888.97530183859
31867.2812483131,26147.577287452805,22218.13035994455
22090.257398238984,15537.06259546636,10456.078614546394
9634.499176808384,5436.530589745709,-0.7517562614418816
36986.409733006985,32011.31159848798,24552.632613543563
10192.780185653086,5043.639126704695,-0.6371553726095484
29066.87207794353,27209.75289728948,20014.509030712747
10673.788449340418,5000.1089918002535,0.6064021966117601
29574.01050057781,27151.777930833592,21438.635731772087
26359.245910002148,21927.205849711157,14763.063979648978
20841.26862852724,16028.804819392299,10523.52423900954
25653.724544462108,20457.781844144694,14973.03008895989
22121.605735101264,15578.565940358645,10441.51761139914
31258.184138692897,24540.751184987388,21096.358153038516
19975.669629761665,15080.40153321089,10163.32271172785
22373.635872551156,15968.887279098997,11207.612278685665
15826.932488939729,10220.18202616499,5315.371357847223
10503.11325965155,5090.866018052068,-0.47410438965227925
26961.433293740087,20748.85447533239,16354.482280189057
21498.699866664716,15708.96295298866,10940.07477737381
15139.774640446854,10536.585965137781,5446.429871424492
31120.239093622957,26179.12797757998,19685.748057067434
38069.00705770671,32919.91362379886,25986.516123671703
16668.034214837837,10787.140309973649,4772.1333851000645
25200.912439892203,22381.46491905607,16518.09076403065
20255.512276614147,15346.329683586564,10609.552251699668
10967.369249889776,5456.1756525283645,-0.3207691570743814
21274.016755138,16859.53352191849,10728.935271721815
15376.936139396184,9756.058675000675,5371.369322929573
30780.645500458657,25828.36187413583,21400.22660732402
20593.40545449201,15477.5399306296,11103.824416127442
32288.2600594122,26411.088367366297,20513.045505988888
10573.925410687998,4962.178158946223,-0.8247325279057061
16488.2298835187,10955.414984718327,5454.103178135239
35034.74334702323,30391.172282238673,25722.266309694234
10824.044776624425,5754.565653026055,0.43170316039151657
34844.602028931586,25997.015147494276,20327.40723413369
22188.374383473485,15330.707861272722,10999.204795948765
26938.300301819858,21184.743096157894,15749.174911606344
21211.146701173482,16278.273653367873,10906.182596963461
10606.008354626181,4920.0129307301295,-0.1587994885258777
31249.474916966108,25091.21835992979,21818.845444354116
10739.042994870179,5317.9649149964935,-0.018707077568268015
15991.358275095357,9560.241571841829,5161.498274531001
10530.167398426522,5197.219995436918,-0.7920838371928697
9409.949595116306,5281.6338510565865,3.4787710536313114
15993.605866911714,10840.918251226185,5309.193185774161
38013.00779567663,31623.13225180843,26514.27124991647
15260.862087699496,10815.221811664933,4760.843057781925
16590.558384038304,11136.846241670977,5212.3390762991785
